login; location; place; followers; contributions; stars; user_stars; language
AlexPereaDev;Barcelona;Barcelona;0;2;0;3;Swift
ccossio;Hermosillo - Mexico City - Barcelona;Barcelona;1;2;1;1;
Daniel-J-Murphy;Barcelona;Barcelona;0;2;0;0;
EmanuelFontalba;Córdoba;Córdoba;5;2;0;0;Java
ecabanas;Córdoba, Spain;Córdoba;0;2;0;26;HTML
mercenario;14800 - Priego de Córdoba [CO/ES];Córdoba;0;2;0;0;
rporrasluc;Espejo, Córdoba;Córdoba;3;2;0;10;JavaScript
lguarneros;Córdoba;Córdoba;0;2;0;0;
FranAmeri99;Cordoba;Córdoba;2;2;0;0;Java
nicoleguizamon;Cordoba;Córdoba;0;2;0;0;C#
rjsewell;Barcelona;Barcelona;0;2;0;0;Python
Faleg;Barcelona, Spain;Barcelona;0;2;0;0;PHP
payrandom;Barcelona;Barcelona;0;2;0;1;Ruby
DavidCana12;barcelona;Barcelona;0;2;0;0;Java
aach;Barcelona;Barcelona;12;2;0;45;JavaScript
jbonette;Barcelona;Barcelona;0;2;0;0;
pouillon;Donostia-San Sebastián, Spain;Donostia;0;2;0;12;C and Shell
utolosa002;Lezo, Gipuzkoa;Donostia;4;2;0;7;Java
ander2;Donostia;Donostia;1;2;1;9;JavaScript
lunzueta;Donostia, Basque Country, Spain;Donostia;1;2;1;14;CMake
jatniel;Donostia - Gipuzkoa;Donostia;6;2;0;175;
sideround;Barcelona;Barcelona;1;2;32;8;Objective-C and Ruby
agonirena;Elgoibar, Basque Country;Euskadi;0;2;0;0;PHP
paxpuig;Barcelona;Barcelona;2;2;0;0;
Hectormm;Alicante;Alicante;6;2;0;1;Java
rias;Alicante, Spain;Alicante;1;2;0;15;C and Makefile
Erni;Alicante;Alicante;3;2;2;3;Java
marcerubio;alicante, spain;Alicante;0;2;0;0;Java
damian-aragunde-udc;Galicia, Spain;Galicia;2;2;1;3;Java
juanantoniomosquera;Galicia;Galicia;4;2;0;7;JavaScript and Python
chucu;Lugo - Galicia - Spain;Galicia;4;2;0;7;Python
kotehector;Bueu, Galiza;Galicia;1;2;0;0;CSS
WuShell;Lugo, Galicia, Spain;Galicia;2;2;0;0;Python
jgarciagarrido;Segovia - London;Segovia;0;2;7;7;Python
moipcr;Segovia (Spain);Segovia;1;2;0;1;
keropodium;Alicante, Spain;Alicante;2;2;0;5;JavaScript
sjvc;Elche (Spain);Alicante;1;2;3;11;Java
Dih5;Salamanca, Spain;Salamanca;2;2;1;0;Mathematica
frangbravo;Salamanca;Salamanca;0;2;0;1;CSS
GuillermoBas;Alicante, Spain;Alicante;0;2;0;0;C#
AlbertMonty;Girona;Gerona;1;2;0;1;JavaScript
albertsanchez;Girona;Gerona;1;2;0;0;PHP
jcomas;Salt, Girona, Spain;Gerona;1;2;0;5;Python
maddeveloper48;Girona,Spain;Gerona;0;2;0;0;C
buenoudg;Girona;Gerona;0;2;0;0;JavaScript
luismasserral;Hostalric, Girona, Spain;Gerona;0;2;0;1;
enr00ted;Besalú, Girona, Spain;Gerona;0;2;0;0;JavaScript and CSS
didiez;Logroño, La Rioja;Rioja;2;2;1;31;HTML
alfredopenaalonso;Logroño, La Rioja, España;Rioja;0;2;0;0;Java
albertortizcape;Logroño;Rioja;0;2;0;1;C# and Haskell
vvives;Alicante;Alicante;2;2;0;0;R
jafs;San Juan de Alicante, Alicante, España;Alicante;1;2;3;4;Java
AlessioPaternoster;Vigo di Ton (Trento);Pontevedra;0;2;0;5;JavaScript
novooa;Redondela (Pontevedra,Spain);Pontevedra;0;2;0;0;Python
zenlaboratory;Vigo, Spain;Pontevedra;0;2;0;2;CSS
afarrapeira;Vigo;Pontevedra;0;2;0;0;JavaScript
kusflo;Vigo;Pontevedra;0;2;0;3;
gmarko;Vigo;Pontevedra;0;2;0;0;Java
182mick44;Vigo;Pontevedra;0;2;0;1;JavaScript
jdiospa;Vigo;Pontevedra;0;2;0;0;
jvallver;Barcelona;Barcelona;0;2;2;2;Python
plmarcelo;Barcelona;Barcelona;0;2;1;5;PHP
sisux;Barcelona;Barcelona;1;2;0;0;R
inesortega;Viana do Bolo (Ourense) & Madrid;Ourense;2;2;;;C
MiquelNieto;Barcelona;Barcelona;0;2;0;0;Python
ianmonge;Barcelona, Spain;Barcelona;19;2;0;3;PHP
AngelaFabregues;Barcelona;Barcelona;0;2;2;0;Java and Shell
katan;Sant Cugat del Vallès, Barcelona, Spain;Barcelona;0;2;6;6;PHP
d3gs;Barcelona, Spain;Barcelona;0;2;0;0;Swift
JuanCarlosAlvarez;Barcelona - Venezuela;Barcelona;0;2;0;0;C++
lorashield;Barcelona, Sapin;Barcelona;0;2;0;0;
arnauriera;Barcelona;Barcelona;0;2;0;0;Python and TeX
AnibalGarcia;Granada;Granada;1;2;0;0;Java
guillermogotre;Granada;Granada;0;2;0;0;C++
ajmoyad;Granada;Granada;3;2;2;0;Matlab and TeX
RubenPer94;Granada;Granada;0;2;0;0;
bmuchmore;Granada, Spain;Granada;0;2;0;0;
RafaelAlcala;Granada;Granada;0;2;0;0;
seiya64;Granada, Spain;Granada;3;2;11;9;JavaScript
julioortega;Granada, Spain;Granada;0;2;0;0;
eledu82;Granada, Spain;Granada;0;2;0;0;R
lmartinfernandez;Granada, Spain;Granada;0;2;0;0;CSS
javinievas;Granada;Granada;1;2;1;4;Python and Shell
montsrzamorano;Granada;Granada;9;2;0;0;Java and Ruby
vcela;Granada, Spain;Granada;0;2;0;12;JavaScript and PHP
olgasrmail;Pamplona, Spain;Navarra;0;2;0;1;R
dlopezgu;Pamplona;Navarra;0;2;0;0;C#
Xabiermm1;Navarra(Spain);Navarra;0;2;0;1;Python
luebsgrafic;Pamplona;Navarra;0;2;0;0;PHP
spanishkangaroo;Pamplona, Navarra, Spain;Navarra;1;2;0;9;Java
mgomez-olmedo;Granada, Spain;Granada;1;2;0;0;R and Java
SergioPadilla;Granada, Spain;Granada;5;2;0;0;Java
SergioGasquez;Granada,Spain;Granada;1;2;0;12;
edugr87;Granada;Granada;0;2;0;0;
voghDev;Granada;Granada;1;2;2;9;Java
josegf1199;Granada, Spain;Granada;0;2;0;0;JavaScript
JP-;Granada;Granada;2;2;1;0;Java
ppmim;Granada(Spain);Granada;2;2;2;13;Python
dflatblues;Granada - Spain;Granada;0;2;0;0;PHP
javimovi;GRANADA, SPAIN;Granada;2;2;0;0;JavaScript
NuriaStatgirl;Granada;Granada;6;2;0;0;TeX
Nyu31415;Granada, Spain;Granada;5;2;0;3;
franjhr;Granada;Granada;1;2;0;0;Ruby
Puertas;Granada;Granada;4;2;0;18;JavaScript
NoemiLeitonLopez;Málaga;Málaga;7;2;0;0;
anpstudio;Málaga - coin;Málaga;1;2;2;135;Java
ricardovillabrieva;Las Lagunas (Mijas Costa) - Málaga;Málaga;3;2;0;0;Java
ppadialitrs;Malaga (Spain);Málaga;1;2;0;27;
mechero;Málaga;Málaga;1;2;1;0;Java
EnriqueRS;Málaga, Spain;Málaga;1;2;0;0;Java
artprojectgroup;Mijas (Málaga). España;Málaga;1;2;0;1;PHP
miguelijordan;Málaga (Spain);Málaga;0;2;0;0;Java
mrt694;Málaga;Málaga;0;2;0;0;
KurroSoftware;Malaga;Málaga;0;2;0;0;C#
RubenBer;Malaga (Spain);Málaga;0;2;0;0;
MariluzdelaCasa;Málaga;Málaga;0;2;0;0;
gallegote;Málaga;Málaga;0;2;0;2;Java
erohmer;Málaga, Spain;Málaga;0;2;0;1;ApacheConf and PHP
pedrojpz;Málaga, Spain;Málaga;0;2;0;0;PHP
galvezuma;Málaga, España;Málaga;0;2;0;0;Java and R
Dalmau;Spain,Barcelona;Barcelona;1;2;1;4;CSS
xbonell;Sant Cugat del Vallès, Barcelona ES;Barcelona;0;2;2;19;JavaScript
dvladek;Barcelona;Barcelona;1;2;0;0;R
gorkazl;Barcelona (Spain);Barcelona;1;2;0;0;Python
angelicasha;Barcelona;Barcelona;0;2;0;0;R
Astarta21;Barcelona;Barcelona;0;2;0;1;Arduino and C++
carlosbort;Barcelona;Barcelona;5;2;0;11;R and HTML
davidfdzp;Barcelona, Catalunya;Barcelona;0;2;0;0;C
masmitja;Barcelona;Barcelona;0;2;0;0;JavaScript
TexcocoMedia;Barcelona / México;Barcelona;0;2;0;0;
hhg2288;Barcelona;Barcelona;21;2;20;87;JavaScript
JuanmaGonzalez;Barcelona;Barcelona;2;2;0;0;
jlyda;Barcelona;Barcelona;0;2;0;0;Python
cvinacua;Huesca;Huesca;0;2;0;0;R
pcbcid;Barcelona;Barcelona;0;2;0;0;R
juaniiton1;Barcelona, Spain;Barcelona;2;2;1;2;JavaScript
BerBarBat;Barcelona;Barcelona;0;2;0;2;C#
NuriaQueralt;Barcelona;Barcelona;0;2;0;4;Java
Rafa350;Barcelona, SPAIN;Barcelona;0;2;0;0;
skuark;Jaén, Spain;Jaén;8;2;0;3;Ruby
javiju84;Jaén;Jaén;0;2;0;0;Java
acoll23;Barcelona;Barcelona;0;2;0;0;CSS
miquelbarba;Barcelona, Spain;Barcelona;2;2;2;5;Clojure
g3rard;barcelona;Barcelona;13;2;75;0;Arduino
santibernaldo;Barcelona;Barcelona;0;2;0;71;Objective-C and Ruby
AlfonsoJLuna;Murcia, Spain;Murcia;0;2;0;0;
achopijocoder;Murcia, Spain;Murcia;0;2;0;0;JavaScript
ProgramoErgoSum;Murcia (Spain);Murcia;0;2;0;0;HTML
christiansr85;Murcia, Spain;Murcia;0;2;0;0;
pedazo;Cartagena, Spain;Murcia;1;2;1;0;Ruby
coloratto;Lorca (Murcia);Murcia;0;2;1;1;JavaScript
arunakulat;Cartagena, Murcia;Murcia;0;2;5;14;JavaScript
rferranp;Mollet del Vallès (Barcelona);Barcelona;0;2;0;0;Emacs Lisp
JeanOsorio;Barcelona, Spain;Barcelona;1;2;1;80;Ruby
viktors;Barcelona, Spain;Barcelona;9;2;11;606;JavaScript
alvamat;Barcelona;Barcelona;0;2;0;0;HTML and CSS
iamsanti;Barcelona;Barcelona;0;2;0;0;R
ahfeel;Barcelona, Spain;Barcelona;7;2;13;21;PHP
jardimulisses;Palmas-TO;Las Palmas;0;2;0;0;Python and Shell
Blarzek;Las Palmas de Gran Canaria;Las Palmas;1;2;1;1;Java
MihaylovPetrov;Las Palmas;Las Palmas;0;2;0;1;Python
Patriciasc;Las Palmas de Gran Canaria, Spain;Las Palmas;12;2;12;9;C
dmelian;Gran Canaria. Spain.;Las Palmas;1;2;0;1;PHP
sousamaf;Palmas;Las Palmas;13;2;6;1;Java
mlasala;Barcelona;Barcelona;0;2;0;0;
KKrusti;Barcelona, Spain;Barcelona;0;2;0;0;Java
fjpena;Madrid (Spain);Madrid;0;2;1;0;Python
rsc1975;Madrid;Madrid;1;2;0;10;CSS
antoniotajuelo;Madrid;Madrid;1;2;3;5;R
buitren9;Madrid, Spain;Madrid;0;2;0;0;Java
javiersigler;Madrid, Spain;Madrid;0;2;2;15;Python
pablopr;Madrid, Spain;Madrid;13;2;6;129;JavaScript
jfuica;Torrejón de Ardoz (Madrid, Spain);Madrid;1;2;0;1;
psanchosopranis;MADRID (SPAIN);Madrid;0;2;0;0;Go
anxosan;Leganés, Madrid, Spain;Madrid;0;2;0;0;CSS
legajordak;Leganés, Madrid (Spain);Madrid;0;2;0;0;
israelvizcaino;Madrid;Madrid;0;2;0;0;R
FjgarciaMac;Madrid;Madrid;0;2;0;0;
aoklilu;madrid;Madrid;0;2;0;16;HTML and CSS
susanaml;Madrid;Madrid;0;2;0;0;PHP
codevincedev;Madrid;Madrid;0;2;1;0;Python
Kuroneer;Madrid;Madrid;0;2;0;0;CMake
nachojob;Madrid;Madrid;0;2;0;0;R
rausanchezc;Madrid;Madrid;1;2;0;0;JavaScript
fon-dev-team;Madrid, Spain;Madrid;0;2;1;0;Java
appapp;Madrid, Spain;Madrid;0;2;0;1;JavaScript
apatika;Madrid;Madrid;0;2;0;3;JavaScript
santiagomota;Madrid (Spain);Madrid;11;2;2;65;R
peressini;Madrid, Spain;Madrid;0;2;0;0;Objective-C
jplopezfrechoso;Madrid, Spain;Madrid;0;2;0;3;
thefuentescore;Madrid;Madrid;2;2;0;0;Java
AdoptaUnAlien;Madrid, SPAIN;Madrid;0;2;0;0;
madelavega;Madrid;Madrid;6;2;2;3;JavaScript
frsantos;Madrid;Madrid;2;2;0;17;Ruby
cyphra;Madrid, Spain;Madrid;0;2;1;2;Shell
josepm9;Madrid, Spain;Madrid;0;2;0;0;R
franz512;Madrid;Madrid;3;2;0;0;
techieSP;Madrid, Spain;Madrid;1;2;0;0;CSS and JavaScript
ChemiCalChems;Tres Cantos, Madrid, Spain;Madrid;0;2;0;0;
tomtastico;Madrid;Madrid;3;2;5;13;Ruby
ferPrieto;Madrid-Spain;Madrid;0;2;2;1;JavaScript
javi-rmrz;Madrid, Spain;Madrid;1;2;0;3;Arduino
eximeno;Madrid, Spain;Madrid;0;2;0;0;CSS
OscarAkaElvis;Madrid, Spain;Madrid;0;2;0;2;
ccolado;Madrid;Madrid;0;2;0;0;
maryway;MADRID;Madrid;0;2;0;0;
fpedrera;Tres Cantos, Madrid;Madrid;6;2;0;35;
babytux;Madrid (Spain);Madrid;0;2;1;1;Python and PLSQL
embeano;Madrid;Madrid;0;2;0;0;JavaScript
cesarjimenez;Madrid, Spain;Madrid;1;2;0;33;JavaScript
jlasolis;Madrid;Madrid;1;2;0;2;PHP
tomasrebollo;Madrid, Spain;Madrid;0;2;0;0;JavaScript and HTML
pelayo;Madrid - Madrid;Madrid;0;2;0;5;PHP
jask05;Spain, Madrid;Madrid;6;2;7;34;JavaScript
cagmaldonado;Madrid;Madrid;1;2;0;0;JavaScript
Ruben28;Madrid;Madrid;0;2;0;0;JavaScript
ralbear;Madrid - ES;Madrid;1;2;0;2;CSS and JavaScript
jmpanal;Madrid, Spain;Madrid;0;2;0;0;Python
biaggi;Madrid;Madrid;0;2;1;3;
mavallad;Madrid;Madrid;1;2;0;0;Clojure
joaquindiez;Madrid;Madrid;0;2;0;2;Java
Antpachon;Madrid;Madrid;0;2;0;1;
victormartingarcia;Madrid, Spain;Madrid;2;2;9;20;C#
zweukhot;Madrid;Madrid;0;2;0;0;
desordenado77;Madrid;Madrid;0;2;0;0;Arduino
zeuslife;Madrid (España);Madrid;0;2;0;1;
d4nielRV;Madrid;Madrid;1;2;0;4;Objective-C
zant95;Madrid;Madrid;10;2;162;79;Java
davidmarcoes;Madrid, Spain;Madrid;0;2;0;0;Java
blzkz;Madrid;Madrid;14;2;3;9;CoffeeScript
pgutierrezm;Madrid, Spain;Madrid;0;2;0;9;Shell
elchiconube;Madrid;Madrid;2;2;1;55;CSS and JavaScript
eiso;Madrid, Spain;Madrid;6;2;0;38;Go
Caravaca;Madrid;Madrid;0;2;0;0;Swift and Objective-C
Shaddow-es;Madrid;Madrid;1;2;0;9;Objective-C and Swift
siralozano;Madrid;Madrid;0;2;0;0;HTML and JavaScript
jabavi;Madrid;Madrid;0;2;0;0;C#
IGZluismiguelosorio;Madrid;Madrid;0;2;0;2;JavaScript and Java
jsertx;Madrid;Madrid;0;2;0;0;
mateja82;Madrid;Madrid;0;2;0;0;
manuelruizcalvo;Madrid, Spain;Madrid;0;2;0;0;R and Visual Basic
HectorCalleja;Madrid;Madrid;0;2;0;1;
laucategui;Madrid;Madrid;0;2;0;0;
Zeyckler;Madrid/Seville;Madrid;0;2;0;0;Java
scottolsen;Madrid, IA;Madrid;14;2;1;4;Ruby and Objective-C
becerragjm;Madrid - Spain;Madrid;0;2;0;0;R
chuchivic;Madrid;Madrid;2;2;0;9;
pablix;Madrid, Spain;Madrid;0;2;3;3;CSS
chriskeycode;Madrid;Madrid;2;2;0;0;
dgallego;Madrid, Spain;Madrid;9;2;0;43;
Vencinas;Madrid, Spain;Madrid;0;2;0;0;Java
pablocaselas;madrid;Madrid;0;2;0;9;JavaScript
alexcaas;Madrid;Madrid;2;2;1;7;Python
patricia01;Madrid;Madrid;0;2;0;0;
tania-maldonado;Madrid;Madrid;0;2;0;0;R
ibpeco;Madrid;Madrid;0;2;0;2;
luiscano88;Madrid;Madrid;2;2;0;0;
jmferrete;Madrid (Spain);Madrid;3;2;0;0;JavaScript
carlosjimenez1302;Madrid;Madrid;0;2;0;0;
ArmanAstud;Madrid;Madrid;0;2;0;0;Arduino
alsanars;Madrid;Madrid;9;2;1;31;CSS
aortegaberzal;Madrid;Madrid;2;2;0;0;
PaulaLC;Madrid;Madrid;0;2;0;0;Shell
larsenfed;Madrid, Spain;Madrid;1;2;0;0;
frarees;Madrid, Spain;Madrid;2;2;8;99;C++
ckadominguez;Madrid, Spain;Madrid;0;2;0;1;
ilnuska;Madrid, Spain;Madrid;1;2;0;0;PHP and XML
albertoromv;Madrid;Madrid;0;2;0;0;
senpuukyakuu;Madrid, Spain;Madrid;0;2;0;1;HTML
josevillalobos;Madrid;Madrid;9;2;0;177;JavaScript
jcriadon;Madrid, Spain;Madrid;0;2;0;0;
casasjo;MADRID, SPAIN;Madrid;0;2;0;0;
rafaeloga;Madrid;Madrid;0;2;0;0;Java
martafranch2;Madrid;Madrid;0;2;0;0;
fd-adame;Madrid;Madrid;0;2;0;0;
mnietop;Madrid;Madrid;2;2;0;0;
amegias;Madrid;Madrid;1;2;0;0;Objective-C and Ruby
yoprogramo;Alcorcón, Madrid;Madrid;0;2;1;3;C++
marilink;Madrid;Madrid;1;2;0;3;
jalopez;Madrid;Madrid;9;2;19;16;JavaScript
jfcastroluis;Madrid;Madrid;0;2;0;3;C++
toleillo;Madrid, Spain;Madrid;5;2;4;25;PHP
grmarco;Madrid, Spain;Madrid;2;2;2;4;CSS
pamartineza;Madrid;Madrid;0;2;0;15;Java
almardo;Madrid;Madrid;0;2;0;0;R
elazafranjusticiero;Madrid;Madrid;1;2;0;8;JavaScript
qode-pro;Madrid;Madrid;0;2;0;0;Objective-C
blaijuarez;Madrid;Madrid;0;2;0;0;JavaScript
jsoriase;Madrid, Spain;Madrid;2;2;0;51;CSS
rasec;Madrid, Spain;Madrid;8;2;26;17;PHP
captainkoons;Madrid;Madrid;0;2;0;0;C and Makefile
faustoperez;Madrid, Spain;Madrid;0;2;0;6;JavaScript
Irene196;Madrid;Madrid;0;2;0;1;R and Rebol
albertog;Madrid;Madrid;3;2;0;61;
diacritica;Madrid, Spain;Madrid;29;2;7;12;Python
obaib;Madrid;Madrid;2;2;0;3;JavaScript
landoncall;Madrid, Spain;Madrid;1;2;0;0;Ruby
crossique;Madrid, SPAIN;Madrid;0;2;0;0;R
valba;Madrid, Spain;Madrid;0;2;0;0;Shell
jon-gonzalez;Madrid;Madrid;0;2;0;3;PHP
asegnz;Madrid, Spain;Madrid;3;2;0;1;HTML
mesala;Madrid, Spain;Madrid;0;2;0;0;R
soon1900;Madrid;Madrid;0;2;0;0;
fmarmolp;Madrid;Madrid;1;2;0;0;
lucasordovas;Madrid (Spain);Madrid;1;2;0;0;PHP
ayuscode;Madrid;Madrid;1;2;3;2;F#
totespare;Madrid;Madrid;0;2;0;0;C#
devganemos;Madrid;Madrid;0;2;0;0;
vfuenteHub;Madrid;Madrid;0;2;0;0;JavaScript
iddelacruz;Madrid;Madrid;0;2;1;3;
reverso13;Madrid, Spain;Madrid;0;2;0;3;ActionScript
scmoure;Madrid;Madrid;0;2;0;0;
luxilio;Madrid;Madrid;0;2;0;0;
cfstatho;Madrid, Spain;Madrid;0;2;0;1;
gaizka;Madrid;Madrid;23;2;89;199;Ruby
lgfrechel;Madrid;Madrid;0;2;0;0;
Trublux;Madrid (Spain);Madrid;0;2;0;8;PHP
nealkins;Madrid;Madrid;1;2;0;24;Ruby and Shell
Falcata;Madrid/Spain;Madrid;0;2;0;0;C#
rnnalborodo;Madrid, Spain;Madrid;2;2;0;6;Java
vxc-;Madrid;Madrid;5;2;2;5;JavaScript
edj3c;Tres Cantos, Madrid, Spain;Madrid;0;2;0;0;
daknour;Madrid, Spain;Madrid;0;2;0;0;
sberlinches;Madrid, Spain;Madrid;5;2;0;14;CSS and JavaScript
equintano;Madrid, Spain;Madrid;0;2;0;12;JavaScript and CSS
RaqueldeLuis;Madrid, Spain;Madrid;0;2;0;0;Ruby
systamonster;Madrid;Madrid;2;2;5;12;JavaScript
brezmes;Madrid;Madrid;1;2;0;0;
medaqueno;Madrid, Spain;Madrid;0;2;0;72;JavaScript and CSS
carlosgarciaibanez;Madrid;Madrid;0;2;0;0;Java
team-tsu;Madrid - Spain;Madrid;0;2;0;0;Java
krasny2k5;Madrid - Spain;Madrid;0;2;0;0;Shell
virginiaPJ;Madrid;Madrid;1;2;0;0;
ensa-DMS;Tres Cantos, Madrid;Madrid;0;2;0;1;
matmac;Madrid;Madrid;0;2;0;18;JavaScript
israelliebana;Madrid, Spain;Madrid;0;2;0;1;
SergioDim3nsions;Madrid - Spain;Madrid;2;2;2;3;Java
diegoayma;Madrid, España;Madrid;0;2;0;0;
purrin;Madrid, Spain;Madrid;0;2;0;0;
miguelgutierrez;Madrid, España;Madrid;2;2;0;0;Objective-C
socketz;Madrid, Spain;Madrid;0;2;0;33;JavaScript
sdepazos;Madrid, Spain;Madrid;1;2;0;59;
Aguarate;Madrid;Madrid;1;2;0;12;Ruby
OmarPedraza;Madrid, Spain;Madrid;1;2;0;2;Ruby
jaimemateo;Madrid;Madrid;0;2;0;0;CSS
GGMoreno;Madrid;Madrid;0;2;0;0;HTML
sayz;Madrid, ES;Madrid;67;2;19;82;Python
migcarduarte;Madrid;Madrid;0;2;0;1;C++
jmerino-iib;Madrid;Madrid;0;2;0;1;
rmjosea;Madrid;Madrid;0;2;0;0;R
albertomartineza;Madrid, Spain;Madrid;0;2;0;0;
ajbalmon;Madrid, Spain;Madrid;0;2;0;0;
javiervicho;Madrid;Madrid;0;2;0;0;Python
AlexAvatar88;Madrid;Madrid;1;2;0;0;ApacheConf
venosov;Madrid (Spain);Madrid;0;2;0;1;Java
scabras;Madrid (Spain) - Cagliari (Italy);Madrid;0;2;0;0;
xberthet;Barcelona;Barcelona;0;2;0;3;Python and Java
jbaix;Barcelona;Barcelona;0;2;0;10;
natanverdes;Barcelona;Barcelona;0;2;0;1;Java
anshmania;Barcelona;Barcelona;0;2;0;0;CSS
crosasmendoza;Barcelona, Spain;Barcelona;0;2;0;0;HTML
Tarydium;Barcelona;Barcelona;0;2;0;0;CSS
vaguilera;Barcelona;Barcelona;1;2;8;0;JavaScript
sitobcn82;Barcelona;Barcelona;0;2;0;3;PHP
jordidh;Barcelona;Barcelona;0;2;4;2;PHP
augurarte;Albacete (Spain);Albacete;0;2;0;1;
CsanchezC;Albacete;Albacete;2;2;0;0;
anaflasker;Barcelona, Spain;Barcelona;0;2;0;1;
migonz;Barcelona;Barcelona;0;2;0;0;
cvpinhe;Barcelona, ES;Barcelona;2;2;0;0;PHP and HTML
cristinaramon;Barcelona;Barcelona;0;2;0;0;
ivannkf;Barcelona;Barcelona;2;2;0;0;Java
wlundgren;Barcelona;Barcelona;0;2;0;5;JavaScript
letsbonus-gh;Barcelona, Spain;Barcelona;0;2;0;0;
bcndynamics;Barcelona;Barcelona;0;2;2;2;OpenSCAD
alexgg-developer;Barcelona;Barcelona;5;2;0;3;C++
clickedu-manager;Barcelona;Barcelona;0;2;0;0;
tcz;Barcelona, Spain;Barcelona;31;2;182;104;PHP
kekkyojin;Esparreguera, Barcelona;Barcelona;0;2;0;0;Java and PHP
jdlcgarcia;Barcelona;Barcelona;1;2;0;0;Java
osukarusan;Barcelona;Barcelona;6;2;0;0;C++
marcvaldivia;Barcelona;Barcelona;0;2;0;0;
MireiaUB;Barcelona;Barcelona;1;2;0;2;HTML
Zolertia;Barcelona;Barcelona;5;2;0;0;Shell
dubium;Barcelona;Barcelona;0;2;0;1;
dfrison;Barcelona;Barcelona;1;2;0;5;PHP
xLostLife;Barcelona;Barcelona;0;2;0;0;JavaScript
jaume;Barcelona, Spain;Barcelona;0;2;0;0;
davidxicota;Barcelona;Barcelona;0;2;0;1;JavaScript
AEljarrat;Barcelona, Spain;Barcelona;0;2;0;1;Erlang
gespona;Barcelona;Barcelona;0;2;0;4;Ruby
Huguet57;Barcelona, Spain;Barcelona;0;2;0;1;Makefile
joandome;Barcelona;Barcelona;0;2;0;14;Objective-C
daniroblesc;Barcelona;Barcelona;0;2;0;0;Shell
danif5;Barcelona;Barcelona;0;2;1;2;Ruby
ireneesteban;Barcelona, Spain;Barcelona;0;2;0;0;
gienini;Vic (Barcelona);Barcelona;0;2;0;0;Java
JoseManuelPerezSevilla;Santa Coloma de Gramenet, Barcelona (Spain);Barcelona;1;2;3;7;JavaScript
Mikodes;Barcelona;Barcelona;4;2;1;27;JavaScript
jotacepea;Barcelona, Spain;Barcelona;1;2;0;0;Puppet
edumolins;Barcelona;Barcelona;1;2;0;0;Groovy
gbarba;Barcelona, Catalunya;Barcelona;4;2;6;36;Python
marcomorettim;Barcelona;Barcelona;1;2;0;0;R
daisukewi;@Barcelona;Barcelona;4;2;5;15;C#
xilosada;Barcelona;Barcelona;0;2;0;5;Java
mm1group;Barcelona;Barcelona;0;2;0;0;Mathematica
txeo;Barcelona;Barcelona;0;2;0;0;C
sergilv;Barcelona;Barcelona;0;2;0;0;Shell
apuyinc;Barcelona;Barcelona;0;2;1;1;Java
micho;Barcelona, Spain;Barcelona;77;2;222;54;JavaScript
pineda89;Barcelona;Barcelona;0;2;5;3;Java
manukleart;Barcelona,Catalunya;Barcelona;0;2;0;0;
sfdez;BARCELONA;Barcelona;0;2;0;0;
joeromero;barcelona;Barcelona;6;2;1;1;JavaScript
jgonfer;Barcelona;Barcelona;0;2;0;204;
janebeta7;Barcelona;Barcelona;4;2;4;11;Java
jmquarck;Barcelona, Spain;Barcelona;0;2;1;1;PHP
metelidrissi;Spain, Barcelona;Barcelona;0;2;0;0;
ocanamero;Barcelona;Barcelona;1;2;0;1;
DaniGate;Barcelona;Barcelona;0;2;0;5;Python and DIGITAL Command Language
toniguix;Torroella de Montgrí - Catalunya;Catalunya;0;2;0;0;
darad;Barcelona, Catalonia, Spain;Catalunya;3;2;0;10;Python
jorditudela;Igualada, Catalonia, Spain;Catalunya;1;2;0;6;Pascal
ARION94;Molins de Rei, Catalunya;Catalunya;0;2;0;1;C++
eltetedb;Catalonia;Catalunya;0;2;1;1;Haskell
jorcons;Catalonia;Catalunya;0;2;0;8;PHP
jamgocoop;Barcelona;Barcelona;0;2;0;0;Python
drempapis;Barcelona;Barcelona;0;2;0;0;Java
mrjusti;Barcelona, España;Barcelona;2;2;0;7;PHP
jprojects;Barcelona;Barcelona;0;2;1;3;PHP
nurianadal;Barcelona;Barcelona;0;2;0;0;PHP and CSS
jminguillona;Barcelona, Spain;Barcelona;0;2;0;0;Processing
sp-ronny-lopez;Barcelona, Spain;Barcelona;2;2;0;120;Makefile
Sunseed-Desert-Technology;Andalucia, Spain;Andalucía;0;2;1;2;
inesgn;Vitoria-Gasteiz, Spain;Álava;5;2;0;0;R
usobiaga;Vitoria-Gasteiz;Álava;0;2;0;0;R and C
Jasagui;Zaragoza;Zaragoza;0;2;0;0;
prodrig-gsl;Zaragoza, Spain;Zaragoza;0;2;0;0;
Glazaro;Zaragoza, Spain;Zaragoza;0;2;1;0;Java
JoseCN;Zaragoza (Spain);Zaragoza;3;2;0;0;Java
torresburriel;Zaragoza, Aragón;Zaragoza;0;2;0;0;
hcarrillo;Zaragoza, Spain;Zaragoza;0;2;0;0;C++
pgmartinez;Zaragoza;Zaragoza;0;2;0;0;CMake
ylatif;Zaragoza, Spain;Zaragoza;2;2;11;7;C++
antonioelias;Zaragoza, Spain;Zaragoza;1;2;2;3;JavaScript
samuelaguilera;Zaragoza / Spain;Zaragoza;1;2;0;0;PHP
DevNIX;Zaragoza;Zaragoza;4;2;1;70;PHP
